subject_area,1979.0,1996.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0
Elektronenmikroskopie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
Medizingeschichte,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0
Simulation,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2
Medizinische Biochemie,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1
Elementarteilchenphysik,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1
Proteomik,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0
Pflanzenbau,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0
Experimentelle Festkörperphysik,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
Optimierung,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0
Materialwissenschaft,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
Geographie,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
Neuroradiologie,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
Molekulare Genetik,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
Computational Physics,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0
Bodenbiologie,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0
Pflanzenzüchtung,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0
Pflanzenwissenschaften,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0
Stringtheorie,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
Numerik,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
Strukturanalytik,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
Molekulare Mikrobiologie,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0
Strukturmechanik,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
Hadronenphysik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
Bodenphysik,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
Mathematische Optimierung,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0
Mathematische Statistik,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0
Qualitätsmanagement,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0
Mediävistik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0
Morphologie,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
Arithmetische Geometrie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
Iranistik,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
Kognitionspsychologie,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
Akustik,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
Kommunikationstechnik,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
Konstruktion,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
Katholische Theologie,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
Theoretische Elementarteilchenphysik,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0
Ur- und Frühgeschichte,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0
Tierökologie,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
Zeitgeschichte,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0
Wirtschaftspolitik,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0
Vaskuläre Biologie,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
Tierernährung,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0
Komparatistik,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
Altorientalistik,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
Vorderasiatische Archäologie,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0
Kognitive Neurowissenschaften,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0
Atomphysik,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0
Proteinbiochemie,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
Polymerforschung,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
Medizinische Psychologie,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Polymerwissenschaften,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
Biometrie,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0
Empirische Wirtschaftsforschung,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Konstruktionstechnik,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
Energietechnik,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Medizintechnik,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
Verhaltensökologie,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Kognitive Psychologie,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
Membranbiologie,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Angewandte Analysis,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0
Verwaltungswissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
Entwicklungsgenetik,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
Entwicklungsneurobiologie,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Entwicklungspsychologie,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Mess- und Regelungstechnik,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Entzündung,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
Visualisierung,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
Phonetik,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
Theoretische Teilchenphysik,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0
Elektronik,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
Mechanische Verfahrenstechnik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
Stammzellforschung,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
Regeneration,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Signalübertragung,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
Sensorik,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
Computational Neuroscience,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Turkologie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0
Semantik,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
Management,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
Limnologie,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Sozialpolitik,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
Romanische Philologie,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Hochenergiephysik,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
Religionswissenschaft,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
Materialforschung,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
Assyriologie,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
Deutsche Philologie,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
Tiermedizin,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
Rechtswissenschaft,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
Astroteilchenphysik,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
Spieltheorie,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Rechtsgeschichte,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
Didaktik der Chemie,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Didaktik der Physik,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Umweltwissenschaften,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
Anthropologie,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
Quantenfeldtheorie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
Bioverfahrenstechnik,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
Petrologie,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Lebenswissenschaften,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
Atmosphärenphysik,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
Ernährungswissenschaften,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
Elektro- und Informationstechnik,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0
Strahlentherapie,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
Molekulare Biologie,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
Theoretische Biophysik,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Theoretische Elektrotechnik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1
Filmwissenschaft,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
Synthetische Chemie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
Festkörpermechanik,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
Mikroelektronik,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
Bildwissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
Kinderheilkunde,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Kernchemie,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
Zelluläre Neurobiologie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
Beschleunigerphysik,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
Bakteriologie,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
Experimentelle Elementarteilchenphysik,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
Mikroökonomie,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
Wirtschaftsgeschichte,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
Syntax,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Wirtschaftstheorie,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Theoretische Informatik,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Theaterwissenschaft,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Wärmetechnik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Supramolekulare Chemie,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Algebraische Geometrie,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Experimentelle Teilchenphysik,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0
Molekulare Physiologie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Nanowissenschaften,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
Ökophysiologie,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Wissenschaftliches Rechnen,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0
Geochronologie,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
Klinische Immunologie,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
Bioanalytik,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Quantenchemie,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Diskrete Mathematik,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Dynamische Systeme,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Molekulare Immunologie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Agrarökologie,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Algebra,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Gräzistik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Anästhesiologie,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Rechnerarchitektur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Materialsimulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Nichtlineare Dynamik,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Numerische Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Neuroimaging,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Neurolinguistik,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Umweltchemie,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Historische Anthropologie,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Logik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Logistik,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Chronobiologie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Hirnforschung,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Judaistik,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
Sensortechnik,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Naturstoffchemie,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Seismologie,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Archäobotanik,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Computer Science,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Finanzwirtschaft,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Finanzmathematik,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
Marketing,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Maschinelles Lernen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
Darstellungstheorie,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Arbeitsrecht,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Keramik,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
Maschinenwesen,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Datenbanken,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
Grenzflächenphysik,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Neuroinformatik,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
Fertigungsmesstechnik,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Zahlentheorie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
Intelligente Systeme,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
Psychosomatik,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Urologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Allgemeine Soziologie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Werkstoffmechanik,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Paläozeanographie,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tribologie,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Mikrobielle Genetik,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Entzündungsforschung,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Enzymologie,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Allgemeine und Vergleichende Literaturwissenschaften,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Photogrammetrie,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Metallkunde,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Phonologie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Metallphysik,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Volkswirtschaft,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Pathophysiologie,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Pharmazeutische Technologie,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Germanistische Linguistik,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Metrologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Altorientalische Philologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
Geschichte der Frühen Neuzeit,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Altertumswissenschaften,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Klinische Neurobiologie,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pflanzenbiologie,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
Pflanzenbiochemie,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Wasserwirtschaft,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
Erziehungswissenschaft,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ozeanographie,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Planetologie,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Angewandte Geologie,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Proteinchemie,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
Experimentelle Wirtschaftsforschung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Kulturanthropologie,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Vegetationsökologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Wasserchemie,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Modellierung und Simulation,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Prozesstechnik,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Experimentelle Neurologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
Proteomics,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Internationale Beziehungen,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Gießereitechnik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Ophthalmologie,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Verbrennungstechnik,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Mikroskopie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Verbundwerkstoffe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Kognitive Neurologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Empirische Bildungsforschung,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Optoelektronik,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Populationsgenetik,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Geomikrobiologie,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Polymerphysik,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Verhaltensforschung,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Orientalistik,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Orthopädie,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Osteologie,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Glaziologie,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Luft- und Raumfahrttechnik,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Bodenchemie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Supraleitung,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Bionik,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Bodenwissenschaften,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
Kulturwissenschaft,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Sprachtypologie,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Biologische Chemie,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
Sozialanthropologie,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Hydromechanik,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Lehr-Lern-Psychologie,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Strukturanalyse,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Augenheilkunde,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
Tibetologie,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Theoretische Festkörperphysik,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Stadtplanung,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Infektionsforschung,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Koordinationschemie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Infektionsimmunologie,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Biogeophysik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
Technische Informatik,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Betriebswirtschaft,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Immunpathologie,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Atmosphärenchemie,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Statik,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Chemische Physik,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Topologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Systemtheorie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Steuerungstechnik,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Theoretische Neurowissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Atom- und Molekülphysik,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Krebsforschung,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Lebensmittelchemie,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Biomathematik,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Latinistik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Software Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Stochastische Modellierung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Bioanalytische Chemie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Kulturgeschichte,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Systematische Theologie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Landschaftsökologie,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Bioenergetik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Werkstoffprüfung,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Landwirtschaftliche Betriebslehre,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Induktionsschweißen,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Waldökologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Mikromechanik,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Koreanistik,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Alternsforschung,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Allgemeine Relativitätstheorie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Mikropaläontologie,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hydroinformatik,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Klinische Infektiologie,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Kosmochemie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Biodiversitätsforschung,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Allgemeine Sprachwissenschaften,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Paläozeanografie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Paläozeanographische Modellierung,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mikrobielle Ökologie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
